"ID","Prediction"
12498,4319887.5
12499,3033259.75
12500,2516861.25
12501,3811657.25
12502,4424490
12503,3967749.25
12504,2112556
12505,2718662.5
12506,6040665.5
12507,6596721
12508,5869278.5
12509,5171302.5
12510,3288820.75
12511,2304738.75
12512,3394796.75
12513,3821259
12514,4049731.25
12515,3315234.5
12516,2318908.75
12517,4962314.5
12518,6035283
12519,1884203.625
12520,3653772.5
12521,2516530.5
12522,5625428
12523,4972494.5
12524,4015954.5
12525,4637111.5
12526,14752898
12527,2598310
12528,4405635
12529,5823585
12530,3760369.25
12531,3525026.75
12532,4326503.5
12533,2990381
12534,16097242
12535,3428285.75
12536,3554460.5
12537,3029724.5
12538,2424617
12539,4634174
12540,5221389.5
12541,6350621
12542,3990999.75
12543,4585632
12544,2558191.5
12545,3652618.25
12546,4375587
12547,2417343.5
12548,4227291.5
12549,5109365.5
12550,6654800.5
12551,3881373
12552,5147155
12553,4258490.5
12554,2973131.5
12555,4711973.5
12556,2837807.5
12557,5052204.5
12558,2685248
12559,3125900.5
12560,6461558
12561,4711485.5
12562,3921186.5
12563,5485602.5
12564,3256888
12565,3717468.75
12566,4675883
12567,4144831.25
12568,3748797.25
12569,4603973.5
12570,6355804
12571,2805491.75
12572,3955400.5
12573,5321064.5
12574,7156594
12575,2903720.75
12576,4770235.5
12577,6679520
12578,3558828.5
12579,3938594
12580,2443174.5
12581,4382202.5
12582,3886023.5
12583,2375064.25
12584,4529338
12585,3623796.75
12586,4593607
12587,4533673
12588,1748673.125
12589,6437453.5
12590,4609354.5
12591,3109432.5
12592,3986504.5
12593,3164927.75
12594,5078271.5
12595,3349459
12596,3567334.25
12597,6673708
12598,4053408.25
12599,7766843
12600,5470070.5
12601,4113235.25
12602,3586231.5
12603,3071380
12604,4014705.25
12605,3768252.5
12606,4173007.5
12607,5133323.5
12608,3944889.5
12609,4466745.5
12610,5117565.5
12611,3805943.75
12612,4195261
12613,4236941.5
12614,3588193
12615,2326247.25
12616,3475427.75
12617,3923546.75
12618,8113397.5
12619,7059525.5
12620,2523192.5
12621,5310657.5
12622,4543671
12623,4381842
12624,3221874.5
12625,4617243.5
12626,3806666
12627,5179234.5
12628,3260228.75
12629,3191806
12630,4838224.5
12631,15552476
12632,6400330
12633,8393350
12634,4935541.5
12635,4182137.75
12636,4162210.5
12637,3791772
12638,6261401
12639,3081192.5
12640,4357971
12641,6100136.5
12642,4074844.25
12643,6070360.5
12644,3679076
12645,5299539.5
12646,5198874
12647,3459202.75
12648,6949621.5
12649,2839008.75
12650,5724398
12651,3198814.75
12652,3102670.75
12653,2610247.75
12654,4369822.5
12655,4142278
12656,4238475.5
12657,3781837
12658,3570136.75
12659,3480618.5
12660,2648577.5
12661,5239409.5
12662,3216453.25
12663,4872702
12664,3466502
12665,4635807.5
12666,7262832.5
12667,4601171
12668,4749206
12669,3870031.75
12670,6306819.5
12671,6359335.5
12672,4791653
12673,4087410.5
12674,6616867.5
12675,4421460
12676,3440184.25
12677,6991190.5
12678,7667606
12679,3850406.25
12680,3333775.25
12681,6272379.5
12682,7586261
12683,4831989.5
12684,5151147.5
12685,6570598
12686,3184667
12687,6844880.5
12688,4243839.5
12689,4317054
12690,1727448.5
12691,3489285.75
12692,5095472
12693,3974657.5
12694,3648792.5
12695,3545725.25
12696,4027604.25
12697,3493379
12698,3147667.5
12699,3323760.75
12700,1868329.375
12701,4480887.5
12702,4083495.25
12703,2903619.5
12704,3669116
12705,5306766.5
12706,4921292.5
12707,4242532
12708,6770076
12709,4670549.5
12710,4241678
12711,5265514.5
12712,4985291.5
12713,6825213
12714,4426984.5
12715,5518569
12716,3206371
12717,5233382
12718,2002405
12719,5856929.5
12720,3114918.75
12721,4930096
12722,4183668.5
12723,3925923.5
12724,16185562
12725,5452354.5
12726,3034935.75
12727,3149224.75
12728,4321197
12729,4183111
12730,3904696.25
12731,4681190
12732,2909094.75
12733,5670128.5
12734,2414312.75
12735,4991281.5
12736,3772214.75
12737,6642767.5
12738,5265967.5
12739,3166650.25
12740,2620833.25
12741,4782536.5
12742,5709185
12743,5604699.5
12744,3669595
12745,3752861.5
12746,6235208
12747,4459235
12748,3238739
12749,2445524.5
12750,3772325.5
12751,5858416
12752,3165025.5
12753,6420155
12754,4719942.5
12755,5447352.5
12756,6442957
12757,5522310
12758,3985535.75
12759,2938642
12760,5432108
12761,5185435.5
12762,5014758
12763,4236295
12764,2357299.75
12765,3794545
12766,3884121.75
12767,5306698.5
12768,3210494
12769,16295788
12770,2656162
12771,5940341.5
12772,4216580
12773,4379638
12774,4185198.5
12775,3806683.25
12776,2757538
12777,4477246.5
12778,5841723.5
12779,3080184
12780,5019670.5
12781,3977006.25
12782,3590261
12783,5912172.5
12784,3234804.25
12785,5836657.5
12786,5910326
12787,7900309.5
12788,2451304
12789,5667934.5
12790,3763118.5
12791,3352077.25
12792,3705774
12793,5249084
12794,4057392.25
12795,3703386.5
12796,6382889.5
12797,2915117.25
12798,5501355.5
12799,2865123.25
12800,3965832
12801,5133229.5
12802,6761973
12803,5065308.5
12804,4245566.5
12805,2524141.5
12806,5012607
12807,3122904.25
12808,3881366.25
12809,4706431
12810,3476833
12811,6076608
12812,3015784
12813,6173089.5
12814,4485942.5
12815,5046889
12816,3974991.5
12817,4173293
12818,4884632
12819,7009015
12820,3885681.25
12821,5899009.5
12822,4850322.5
12823,3609924
12824,4777159.5
12825,4784504
12826,5195459.5
12827,3994770
12828,6810582
12829,3173579.25
12830,4928854.5
12831,2993190.25
12832,4604837.5
12833,14827732
12834,2836436.25
12835,3872202
12836,3897117.25
12837,2048183.875
12838,4090029.5
12839,4047239
12840,4052856.5
12841,3316325
12842,3596044
12843,6735039.5
12844,2598260
12845,3581100.75
12846,4378388
12847,3991605.5
12848,4366704
12849,5081758.5
12850,6485207.5
12851,4665409
12852,5605079.5
12853,6007829
12854,3094431.5
12855,3217024.5
12856,15853456
12857,3928568
12858,4391454.5
12859,6794091
12860,2813033.75
12861,3055783.5
12862,2813126
12863,6022775
12864,5799094.5
12865,3193970.75
12866,4220281
12867,6119286.5
12868,4577653.5
12869,4403756.5
12870,4237306.5
12871,4629565
12872,4809920.5
12873,5725852
12874,5193685.5
12875,5428191
12876,3719160.75
12877,5324815.5
12878,3858915
12879,4862710
12880,3772712
12881,3207083.5
12882,5240196
12883,8417958
12884,2064868
12885,4229729
12886,7535422.5
12887,4133921.5
12888,4212307
12889,3358747.5
12890,15306844
12891,7814422
12892,2204102.5
12893,4689354
12894,4423409
12895,2122552.5
12896,3747078.25
12897,6018253.5
12898,5365477.5
12899,8270326
12900,3736830
12901,3304350.25
12902,4926434.5
12903,3679938
12904,2769551
12905,3625516.5
12906,5421526
12907,4704871.5
12908,2089217.375
12909,4425450
12910,6967328.5
12911,4107645.5
12912,2413446.5
12913,3613429
12914,4711264.5
12915,3220240.5
12916,4175526.75
12917,3889560
12918,4859850
12919,3913871.5
12920,4488951
12921,3542313.5
12922,6300835.5
12923,5977411
12924,4894736.5
12925,4280705.5
12926,5806827.5
12927,6932908
12928,2990980.25
12929,3816085
12930,3779627.25
12931,3556143.5
12932,4265169
12933,3087040.5
12934,3054526.5
12935,3370759.5
12936,4285675
12937,3332412
12938,2946415.75
12939,4019519
12940,2675668
12941,3388938.25
12942,6792038.5
12943,4059394.75
12944,7947290
12945,4234126.5
12946,5095405.5
12947,4829039.5
12948,3578121.5
12949,4247647
12950,4694332.5
12951,5956607.5
12952,3686867.25
12953,6306899.5
12954,5832230.5
12955,4479840.5
12956,4861000.5
12957,4093838
12958,3567578.5
12959,4298325.5
12960,4605051.5
12961,4156700.75
12962,3705375.5
12963,6898296.5
12964,3672363.25
12965,4431079
12966,6206533.5
12967,4982026
12968,15680674
12969,3243497
12970,3608235.25
12971,2449810.75
12972,4471346.5
12973,7799653.5
12974,3022981.5
12975,4338504.5
12976,2381469
12977,5037366.5
12978,5755335.5
12979,2484119
12980,4842585
12981,2666758.5
12982,2015910.75
12983,3810729.5
12984,5505753.5
12985,4737357.5
12986,2413869.75
12987,4372695.5
12988,5766985
12989,3084338.5
12990,5949167
12991,3449363
12992,4359624
12993,6955201.5
12994,3738187.25
12995,4457113
12996,5938422.5
12997,7181806
12998,4533674.5
12999,5435357.5
13000,4444623
13001,5617866
13002,3697994.75
13003,4730758.5
13004,5524844.5
13005,5008138.5
13006,2787308.75
13007,3074692.5
13008,2413120.75
13009,4479211.5
13010,7296049
13011,5935687.5
13012,6852340.5
13013,4968404
13014,2839839.5
13015,8310301
13016,4855990.5
13017,2839361.75
13018,5651622.5
13019,4509583
13020,2579845
13021,3887956
13022,4153061.25
13023,3330693.25
13024,4658829.5
13025,7072378
13026,4320431.5
13027,4481301
13028,3515798.5
13029,3510534.5
13030,2489441.75
13031,8079462.5
13032,3137948
13033,5370462
13034,6178739
13035,2218958.25
13036,3816319
13037,5091010.5
13038,4559353.5
13039,5616120.5
13040,2879821.5
13041,4325099
13042,6930271.5
13043,7245523
13044,1881845.25
13045,3158103.75
13046,6884243.5
13047,4081634.75
13048,5152329.5
13049,4586983
13050,4976823
13051,5549805.5
13052,4306643
13053,5191656.5
13054,4792360
13055,5425805
13056,8706916
13057,4499594.5
13058,5884673
13059,6707479.5
13060,2575222.5
13061,5590837
13062,3790204.25
13063,3798863.75
13064,4564958
13065,3001147.75
13066,3843590.25
13067,2490302
13068,2061392.5
13069,2047775.625
13070,6087687.5
13071,5617671
13072,4543653.5
13073,1915096.375
13074,3518592.25
13075,2138782
13076,1902303
13077,2969242.25
13078,2250503.25
13079,4043450.75
13080,5177278.5
13081,4371213
13082,3471841
13083,3209764.75
13084,6234104.5
13085,5519988.5
13086,3085453.25
13087,6183614.5
13088,3041508.75
13089,4951891
13090,5623383.5
13091,4664078
13092,5500170.5
13093,2713725.25
13094,5861516.5
13095,4916082
13096,3112863.25
13097,3697432.5
13098,4261855.5
13099,3405357.25
13100,2766326
13101,3527596.25
13102,8021189
13103,3979769.5
13104,3679065.5
13105,4449754
13106,4211379.5
13107,3129829
13108,2813481.5
13109,3767662.25
13110,4229328.5
13111,3626870.25
13112,3509867.75
13113,4042543.75
13114,2262795.75
13115,4667478
13116,5174108.5
13117,3200669.25
13118,3822829.75
13119,2704867
13120,6058939
13121,4739842
13122,1607470.375
13123,4303836.5
13124,3922959.75
13125,6441050.5
13126,4079794.5
13127,3358466.75
13128,5862629
13129,5683411.5
13130,5365655.5
13131,4624551.5
13132,5561257
13133,4831182.5
13134,3493403.5
13135,4292217.5
13136,4922749.5
13137,5040393.5
13138,6988295.5
13139,3153923
13140,3859724
13141,4972713.5
13142,6844376
13143,4290468
13144,5022207.5
13145,5473721.5
13146,4865338
13147,5229327
13148,3940694
13149,5178908
13150,4101715
13151,4248112.5
13152,6403712.5
13153,3757102.25
13154,3005644
13155,2112870
13156,4082315.25
13157,4829733.5
13158,6460673.5
13159,2635479.5
13160,3135392
13161,4879020
13162,4090247.75
13163,4760995.5
13164,3998556.75
13165,3536025
13166,8733984
13167,2598300
13168,4662261
13169,5396112.5
13170,4428752
13171,4350138
13172,5325418.5
13173,3275592.25
13174,6974182
13175,5122803.5
13176,2400006.75
13177,4275608.5
13178,3176592.25
13179,3143759
13180,6009898.5
13181,2838915
13182,2936591.25
13183,3745740
13184,4518839
13185,4254075.5
13186,3411595.25
13187,5564763.5
13188,4171454.25
13189,7952008
13190,6848466
13191,2773459
13192,3680920
13193,3418687.75
13194,2636242
13195,3102409.25
13196,2450951.75
13197,7335098.5
13198,3661568.25
13199,5476756.5
13200,2904632.25
13201,3700020
13202,4473906.5
13203,4748500.5
13204,4088384.75
13205,3512039.5
13206,2977826.5
13207,5454939
13208,5365395.5
13209,3723350
13210,6285291.5
13211,5932101
13212,3871548.75
13213,5093106
13214,4184198
13215,5848893
13216,4327291.5
13217,4497375
13218,2277932.25
13219,2993151.25
13220,3476115
13221,4852358.5
13222,3416210.5
13223,4458980.5
13224,2993428
13225,2937751.5
13226,4774894.5
13227,3128177.5
13228,4683516.5
13229,2735340.5
13230,4496543.5
13231,4805301.5
13232,3293071.75
13233,2637388.75
13234,4180330.5
13235,4535067.5
13236,1661628.125
13237,4844600.5
13238,6347050
13239,2402674.75
13240,3371536
13241,4557850.5
13242,4259698
13243,5379586.5
13244,4048234.5
13245,5864828.5
13246,2770883
13247,4105278.75
13248,3001341
13249,2141388.75
13250,5302632.5
13251,3826902.25
13252,3094030.75
13253,2472499.75
13254,8106898
13255,4723611.5
13256,5248266.5
13257,6316696.5
13258,6357488.5
13259,3174108.25
13260,4574200.5
13261,4138210
13262,14602412
13263,3893201.75
13264,5565969
13265,7450867
13266,15141554
13267,5524953.5
13268,4779462.5
13269,4201410
13270,6532783.5
13271,3615133.25
13272,4455501
13273,3556345
13274,2912333
13275,4571846.5
13276,4992138
13277,3467975.75
13278,3070186.5
13279,5587780
13280,5379306.5
13281,3434541.75
13282,4411051.5
13283,4262756
13284,6430700
13285,3291965.25
13286,3177126
13287,4862733.5
13288,4530081
13289,2610584.25
13290,4209734.5
13291,2697770.25
13292,3031049
13293,3486549
13294,4073715
13295,3527722.5
13296,5164628
13297,4075750.5
13298,4598600
13299,3555572.75
13300,2321180.25
13301,5840898
13302,4205866.5
13303,5465069.5
13304,3994719.75
13305,4329538
13306,4290275.5
13307,1889198.25
13308,3088356.25
13309,6090475.5
13310,2583793.5
13311,5284658.5
13312,6696495.5
13313,3519504.5
13314,2483444
13315,3273066.75
13316,7549243
13317,5657283.5
13318,14325562
13319,4919659.5
13320,3593271.5
13321,8038055
13322,3635308
13323,5837363.5
13324,5587338
13325,3983536.25
13326,4251834
13327,4402232.5
13328,2510041.75
13329,5107892.5
13330,1665129.875
13331,3154528.25
13332,4844144.5
13333,6168055.5
13334,8173495
13335,8081347
13336,4356568.5
13337,4696047
13338,4374505.5
13339,2252821.75
13340,5411657.5
13341,4829932
13342,4284536.5
13343,3755580.25
13344,5971085
13345,4974436.5
13346,5278322.5
13347,5951819
13348,5664368
13349,5788290
13350,5694350.5
13351,3959356.25
13352,6913217
13353,2305526.5
13354,4313239
13355,4300087.5
13356,3537267.5
13357,4456080.5
13358,4018840.75
13359,4229963.5
13360,3585811
13361,3782541.25
13362,4727465.5
13363,7106781.5
13364,3304949.5
13365,4742132.5
13366,7083812
13367,3988085.25
13368,2976338.25
13369,5986391
13370,3441026.5
13371,7744489.5
13372,4647416
13373,5006965
13374,3429448.5
13375,2537623
13376,2389035
13377,3455681.5
13378,4285095
13379,3544582.25
13380,6198247.5
13381,4335979.5
13382,2614459.5
13383,4276924.5
13384,6658448
13385,4154089
13386,4666830
13387,2914764.75
13388,2299327.5
13389,3389443.75
13390,6092827.5
13391,2644982.25
13392,16110038
13393,3233986.75
13394,4667800
13395,3138458.75
13396,2912138.25
13397,4360028
13398,4114634
13399,2167717.75
13400,6945736.5
13401,3710883.5
13402,4434815.5
13403,3233471.25
13404,5892932
13405,4662793
13406,5631477.5
13407,2922663
13408,3264357.25
13409,5364020
13410,5071774
13411,3655675
13412,2056712.875
13413,2575140.75
13414,5588618.5
13415,3787483.75
13416,6912713
13417,3206327.5
13418,7124695.5
13419,4906645
13420,2785880.5
13421,5111903
13422,3704554.75
13423,4724787.5
13424,4943778
13425,4207456.5
13426,2926345.25
13427,6002600
13428,4614201
13429,6057522.5
13430,2044630.375
13431,3714519.75
13432,5655332.5
13433,4375756.5
13434,4304056
13435,3515699.5
13436,5939592
13437,3588232.75
13438,4556113.5
13439,5246529
13440,4080018
13441,5962177.5
13442,3124034
13443,3561341.25
13444,4990040
13445,3799464.5
13446,2761625.25
13447,2320136.25
13448,2781907
13449,3375935.5
13450,6896280
13451,7098825.5
13452,3794571.75
13453,4654563.5
13454,3169837.5
13455,5192093.5
13456,2840287.5
13457,3320961
13458,3341612.75
13459,3870746.5
13460,4621868.5
13461,4440139.5
13462,5561528.5
13463,4678764
13464,4941067
13465,3257921
13466,3792746.5
13467,3341853
13468,4261496.5
13469,3169574.25
13470,3368071.75
13471,8145096.5
13472,6357565
13473,6906280.5
13474,4385326.5
13475,2273366
13476,3791663.25
13477,4118542.75
13478,3761948.25
13479,5078664
13480,4644152
13481,4383861.5
13482,3858146
13483,4555209
13484,5807324.5
13485,4384911.5
13486,6872103
13487,1898014.875
13488,5047853.5
13489,5436764.5
13490,3868678.5
13491,7174058.5
13492,5512880.5
13493,4122331.5
13494,5225637
13495,3019618.75
13496,3509867.75
13497,5361171.5
13498,5191061.5
13499,3998629.75
13500,2476602.75
13501,3384647.5
13502,6188053
13503,3618690.5
13504,3673350.5
13505,4719651
13506,3761595
13507,3896015
13508,4230296
13509,5486177
13510,4807004
13511,3687855.25
13512,5591346
13513,2969711.75
13514,2815130.75
13515,3424723.5
13516,4222520
13517,4535324.5
13518,5094169.5
13519,3971692.25
13520,4491957.5
13521,3774324.25
13522,4206383.5
13523,4984005
13524,3361640.5
13525,4443087
13526,5488754.5
13527,4035216
13528,6420418
13529,3191696.5
13530,3228489.5
13531,4716979.5
13532,3436253.75
13533,3031042.5
13534,5847022
13535,6226024
13536,4432126.5
13537,3283942
13538,7418676
13539,2310433
13540,3080139.5
13541,2787918.25
13542,2513084.25
13543,4587422.5
13544,3970965
13545,3629749.25
13546,3224082
13547,5418447.5
13548,6469727.5
13549,3758229.75
13550,3965155.75
13551,4822537.5
13552,4875421
13553,4294457
13554,3354700
13555,4435996.5
13556,4758254
13557,2817296.75
13558,4251286.5
13559,3286329.5
13560,3473193
13561,7530990.5
13562,3475946.75
13563,3768797.5
13564,3764285.75
13565,3412322
13566,5752550.5
13567,3844299.75
13568,5283484.5
13569,8301049.5
13570,1779043.375
13571,7430701
13572,5171417.5
13573,2233131.25
13574,4004305
13575,1929985
13576,7724318.5
13577,5853013
13578,5163102
13579,3280109.5
13580,3895004.5
13581,2527669.75
13582,3302412.25
13583,2398227.25
13584,3047439
13585,6906598
13586,2559187.5
13587,5207962.5
13588,2001203.125
13589,3660237.5
13590,5512319
13591,3488492.25
13592,7441127
13593,5192867
13594,2368247.5
13595,5305058.5
13596,4899146.5
13597,7345040.5
13598,2908659.5
13599,5458421.5
13600,4774572.5
13601,3853246
13602,7557864.5
13603,5354972
13604,5952178.5
13605,4882514.5
13606,5936858
13607,4888183
13608,5504493
13609,4986425
13610,3186704.75
13611,3649679.25
13612,3616784.5
13613,2839536.75
13614,3650799.75
13615,5355636
13616,4201410
13617,3250562.75
13618,2861719.75
13619,2901108
13620,3404265.5
13621,2809894
13622,4329849.5
13623,3569730
13624,5724876
13625,4442597
13626,4130276.25
13627,4646972
13628,4358033.5
13629,5149314
13630,3204010.5
13631,3607472.25
13632,5551249.5
13633,6335513.5
13634,6557777.5
13635,2693276.75
13636,3821259
13637,2960478.75
13638,5733549.5
13639,4128372.5
13640,4410052.5
13641,3600990
13642,2703091.5
13643,4104773
13644,5156901
13645,4918057.5
13646,3627032
13647,3235184.75
13648,3288777.5
13649,5000409
13650,4420817.5
13651,5078664
13652,4619109
13653,4559393
13654,3542035.5
13655,3409104.25
13656,6113541
13657,3807213.25
13658,3741372
13659,6405366.5
13660,3725914
13661,4510380.5
13662,5850991
13663,2722666.5
13664,3363010.5
13665,3122315
13666,8007026.5
13667,4037543.25
13668,4398887
13669,2735505
13670,3882128.75
13671,5069397.5
13672,2023543.375
13673,15724630
13674,5769845.5
13675,5415497.5
13676,3148585.5
13677,5188929.5
13678,4334135.5
13679,7045454
13680,2996483
13681,5045245.5
13682,4657406
13683,4555726
13684,3119063.25
13685,5144267.5
13686,5920115
13687,4571171.5
13688,4087713.5
13689,3532788.25
13690,2896720
13691,4307827.5
13692,4007873
13693,1876453.625
13694,2464154
13695,4658386.5
13696,3041310.5
13697,5424744.5
13698,3715213.75
13699,5442409
13700,4322356
13701,2784175.75
13702,5489404.5
13703,6367782.5
13704,5228969.5
13705,6326845.5
13706,3909557.5
13707,4012326
13708,5073385.5
13709,4667705
13710,4443958
13711,2916244.25
13712,6775719.5
13713,6005721
13714,3252019.25
13715,6415403
13716,5128318.5
13717,3050863.25
13718,3273265.75
13719,4045001.5
13720,2829327.25
13721,2961777.5
13722,4132815.25
13723,4257454.5
13724,3858841.25
13725,5638863
13726,4663091.5
13727,5060813.5
13728,2279493.25
13729,6199731
13730,3259731.25
13731,5265219.5
13732,4034883
13733,4249284.5
13734,3693350
13735,5677565.5
13736,3679392.75
13737,4041254.25
13738,5131044.5
13739,2678482
13740,7530284
13741,2701959
13742,3371776.5
13743,4954157.5
13744,4068412.75
13745,5475538.5
13746,3025734.25
13747,4740136.5
13748,3540689.5
13749,4063392
13750,3704554.75
13751,3100474.5
13752,5262804
13753,4022966
13754,7515764.5
13755,4955216.5
13756,6446388.5
13757,5200511
13758,6135885.5
13759,5839870
13760,4661464
13761,7180273.5
13762,4458548.5
13763,3102069
13764,3331280.25
13765,8845732
13766,2890260
13767,5005345.5
13768,2848050
13769,3223610.25
13770,6231964
13771,5943613
13772,2179734.25
13773,4124740.5
13774,5249176.5
13775,4117024.75
13776,3157147
13777,2990915.25
13778,3198457.75
13779,7411378.5
13780,3755794.5
13781,5711384
13782,4062936.5
13783,2833860
13784,3675113.5
13785,3585084.75
13786,3634499
13787,3097881.25
13788,3294502.5
13789,5420952.5
13790,4568169
13791,5395137.5
13792,5459683.5
13793,2569033
13794,3783788.25
13795,4440625.5
13796,4805410.5
13797,4298155
13798,4541856
13799,6276613
13800,4474134
13801,4129414.75
13802,5181480.5
13803,6140458
13804,3903474
13805,7227555
13806,5343674.5
13807,5514179.5
13808,4704089
13809,2892840.75
13810,4137665.25
13811,5038965.5
13812,3469095
13813,2817897.25
13814,6662156.5
13815,4429417.5
13816,5201520.5
13817,1592640.125
13818,3416210.5
13819,3681371.25
13820,2354386
13821,5184203
13822,6032438.5
13823,4926916.5
13824,2651126.75
13825,5026420
13826,3579782
13827,2469285.25
13828,4550600.5
13829,3278137.25
13830,7030480.5
13831,4717613
13832,3327519.75
13833,4725959.5
13834,4960667
13835,5538861
13836,4896380.5
13837,6983982.5
13838,3216747
13839,3989664.5
13840,3691484.25
13841,4186556.75
13842,3183731.25
13843,3382293.75
13844,3041873.25
13845,3275908.25
13846,3861063.75
13847,3532376
13848,2837351.5
13849,1725088.25
13850,5155479.5
13851,4652216.5
13852,3123968
13853,4787483.5
13854,3634216.25
13855,3819528.75
13856,5231289
13857,3333236
13858,3634640.5
13859,3462844
13860,7176701.5
13861,2849705.5
13862,3065984.5
13863,5890894.5
13864,5200638.5
13865,5850991
13866,3254662.5
13867,4429253.5
13868,4720236.5
13869,6739334.5
13870,2275122.25
13871,4188572.75
13872,2039269.875
13873,3483149.25
13874,5347571
13875,7321903.5
13876,4564051
13877,4211379.5
13878,3610635.25
13879,4364837
13880,3598652.5
13881,2813591
13882,6231911.5
13883,16274090
13884,1917029.625
13885,3555658.75
13886,3130986.25
13887,2694151.25
13888,3197573.5
13889,5601443.5
13890,3380750
13891,4748973.5
13892,5982820.5
13893,5460401
13894,4427624.5
13895,4045881.25
13896,3462465
13897,3599880.25
13898,3666889.5
13899,2501909.5
13900,6924789
13901,2598310
13902,5316709
13903,2925013.25
13904,4644839.5
13905,2848993.25
13906,3724648.75
13907,3439023.75
13908,4384765.5
13909,3635264.5
13910,4496665.5
13911,4591885.5
13912,2395041.5
13913,14753688
13914,7360656.5
13915,3322486
13916,3279069.25
13917,4676284.5
13918,3851087
13919,4343806
13920,4206121.5
13921,2462877.75
13922,4589888
13923,6448150.5
13924,6863483
13925,5704695.5
13926,6140698.5
13927,3667187
13928,3405454.25
13929,3082182
13930,4755617.5
13931,6314939
13932,5600980.5
13933,4304936
13934,2914675.25
13935,2756247.5
13936,2710129.25
13937,3944074.5
13938,6146664.5
13939,4685382.5
13940,3148907.75
13941,3611237.25
13942,7617340.5
13943,3661680.25
13944,4509827.5
13945,6164316.5
13946,4819662
13947,3790056.75
13948,3381037.75
13949,4568335.5
13950,4965777.5
13951,2210747
13952,4819994.5
13953,3008631.25
13954,2389555.25
13955,2918730
13956,3847966.75
13957,3470770
13958,5185981
13959,5673604
13960,4098243.75
13961,3799801
13962,4797700.5
13963,2346172.5
13964,4634030
13965,4611698
13966,2927796.5
13967,3055710.5
13968,5704664.5
13969,4698573
13970,2479945.75
13971,4292470
13972,5420944
13973,4078989
13974,4249445
13975,5676765.5
13976,7486070.5
13977,4130078.25
13978,5792155.5
13979,3845708
13980,1129439.75
13981,4457387.5
13982,4200836
13983,4044224.75
13984,3833228.75
13985,4824690
13986,3143357.5
13987,5167733
13988,3069143.5
13989,3216720.25
13990,6304251
13991,6764677.5
13992,7876215
13993,3786752.5
13994,4323624.5
13995,6878594.5
13996,4655532.5
13997,4274356
13998,2686009.25
13999,5792517.5
14000,5795564.5
14001,4329358
14002,2964926
14003,5343177
14004,3686148
14005,4020164.75
14006,2558891.25
14007,5071932.5
14008,4594856
14009,4546820.5
14010,5519534.5
14011,4436741.5
14012,5751567.5
14013,4941526
14014,3665455.25
14015,4111456.75
14016,4703868
14017,4520638.5
14018,6684631
14019,5936947.5
14020,7063536.5
14021,5721329.5
14022,3339404.75
14023,2891725.5
14024,4325979
14025,4858085
14026,2735638.5
14027,4669976.5
14028,4636887
14029,2975990.25
14030,5034255
14031,4868060.5
14032,3215782.75
14033,5888880
14034,3318490.75
14035,4340275.5
14036,5956078.5
14037,7059448.5
14038,3545296.25
14039,6020996
14040,2302004.75
14041,3449735
14042,5013826
14043,6605141
14044,3803487
14045,4030105.5
14046,5483458.5
14047,4627346.5
14048,2001499.25
14049,6564665.5
14050,6584414
14051,3841017
14052,6112218
14053,5137005
14054,4858335
14055,3054274.25
14056,4780909.5
14057,3909562.5
14058,5102774
14059,2772627.25
14060,4831330.5
14061,7027595
14062,5258174.5
14063,6570677.5
14064,4415741.5
14065,3224304.25
14066,4391621.5
14067,6043542
14068,3475335.75
14069,3032041
14070,4152211
14071,4124680
14072,5172431
14073,6201273
14074,4162920.75
14075,3931007.5
14076,2688319.5
14077,3649458.5
14078,5199785.5
14079,4613133.5
14080,7380394.5
14081,4317810
14082,4937613.5
14083,5863672.5
14084,3365425.75
14085,5785404.5
14086,2330699.5
14087,5131575.5
14088,4906412.5
14089,5995616.5
14090,6115316.5
14091,4398418
14092,4677029
14093,4753897.5
14094,4257929
14095,5092791.5
14096,3344091.25
14097,4226709
14098,2628322.75
14099,2759975
14100,3376688.5
14101,3144880.25
14102,4537173
14103,3881326.75
14104,4622598.5
14105,2461610.25
14106,3536048.25
14107,3971127.75
14108,3584958.25
14109,5800968.5
14110,3773349.25
14111,3217492.75
14112,1385052.375
14113,4151225
14114,3937577
14115,5845390.5
14116,3330889
14117,2438954
14118,3237278.25
14119,3468286.25
14120,3137154
14121,3774324.25
14122,2824680.25
14123,4764319.5
14124,6144583.5
14125,3665198
14126,3125343.75
14127,4701361.5
14128,2905317.25
14129,3388664.25
14130,3890441.5
14131,3056188.75
14132,2172032.75
14133,3062268.75
14134,4712178.5
14135,4259408.5
14136,6267550.5
14137,4414291.5
14138,6601484
14139,4926433
14140,3829332.75
14141,5437067.5
14142,3148639.25
14143,2994822.5
14144,7421590.5
14145,4269493
14146,3829796
14147,3010217.75
14148,3017961.5
14149,5180860.5
14150,6780780.5
14151,3028651
14152,4824238.5
14153,3840919.25
14154,3682608.5
14155,6451000
14156,2955639
14157,3205015.25
14158,7551735
14159,5076659
14160,3519271.5
14161,4798114.5
14162,3263083
14163,3178187.75
14164,2206126.5
14165,3484490.25
14166,4114730.25
14167,4286609.5
14168,5871481.5
14169,3244345
14170,8421206
14171,3085763.5
14172,5094860.5
14173,3167038.5
14174,3185689.5
14175,4659465
14176,6896472
14177,5942594
14178,3360837.5
14179,2897990
14180,4180847.5
14181,2429254.5
14182,3351076.25
14183,4960333.5
